id,smilesRXN,c1,c2,c3,c4,r1,r2,r3,r4,s1,s2,s3,s4,y1
886,CC1(C)OBOC1(C)C.C[N]12CC(=O)[O-][B+3]1([O-]C(=O)C2)[C-]1=CCC2=CC=CC=C12>>[H][C@@]1(C[C@@-]([H])(C2=CC=CC=C12)[B+3]12[O-]C(=O)C[N]1(C)CC(=O)[O-]2)B1OC(C)(C)C(C)(C)O1,1641581-58-9,,,,7782-44-7,,,,108-88-3,,,,73
887,C#CCCOC1CCCCO1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(CCCOC1CCCCO1)(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,1234351-63-3,1641581-58-9,,,,,,,108-88-3,,,,73
888,C=CC1=CC(C=C)=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(=CC1=CC(C=C(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)=CC=C1)B1OC(C)(C)C(C)(C)O1,17979-81-6,1600527-14-7,,,13400-13-0,7782-44-7,,,68-12-2,109-99-9,,,73
889,C#CCCOC1CCCCO1.CC1(C)OB(OC1(C)C)B1NC2=CC=CC3=C2C(N1)=CC=C3>>CC1(C)OB(OC1(C)C)C(=C/CCOC1CCCCO1)\B1NC2=CC=CC3=C2C(N1)=CC=C3,1234351-63-3,,,,,,,,109-99-9,,,,73
890,CCCCCC#C.[H][C@@]12C[C@@H]3C[C@@H](C3(C)C)[C@]1(C)OB(O2)B1O[C@]2([H])C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1>>[H][C@]12C[C@@H]3C[C@@H](C3(C)C)[C@]1(C)OB(O2)C(=CCCCCC)B1O[C@@]2([H])C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1,1234351-63-3,,,,7782-44-7,,,,108-88-3,,,,73
891,CC1(C)OBOC1(C)C.CC(=C)\C=C\CCCCN1C(=O)C2=CC=CC=C2C1=O>>C[C@H](CB1OC(C)(C)C(C)(C)O1)\C=C\CCCCN1C(=O)C2=CC=CC=C2C1=O,2149004-99-7,,,,7440-66-6,79060-88-1,,,75-09-2,,,,73
892,CC1(C)OBOC1(C)C.CC(=C)C1=CC=C(I)C=C1>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=C(I)C=C1,1877348-67-8,,,,7782-44-7,,,,,,,,73
893,CC1(C)OBOC1(C)C.CC(=C)C1=CC=C(I)C=C1>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=C(I)C=C1,1877348-67-8,,,,7782-44-7,,,,109-99-9,,,,73
894,CC1(C)OBOC1(C)C.CC(=C)C1=C(C)C=C(Br)C=C1>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=C(C)C=C(Br)C=C1,67276-04-4,1973459-26-5,,,,,,,109-99-9,,,,73
895,CCCCC#CCCCC.CC1(C)OBOC1(C)C>>CCCC\C=C(/CCCC)B1OC(C)(C)C(C)(C)O1,2140175-28-4,,,,1333-74-0,17979-81-6,,,60-29-7,109-99-9,,,73
896,CC1(C)OBOC1(C)C.CCCCC(=C)C1=C(C)C=CC=C1>>CCCC[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=C(C)C=CC=C1,67276-04-4,1973459-26-5,,,,,,,109-99-9,,,,73
897,CC1(C)OBOC1(C)C.CCC(=C)C1=C(C)C=CC=C1>>CC[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=C(C)C=CC=C1,67276-04-4,1973459-26-5,,,,,,,109-99-9,,,,73
898,COC1=CC(Cl)=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>COC1=CC=CC(=C1)B1OC(C)(C)C(C)(C)O1,917-54-4,1890222-59-9,,,865-33-8,,,,462-95-3,1634-04-4,,,73
900,C=CCCCC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(CCC1=CC=CC=C1)CC(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,14024-48-7,161265-03-8,,,77-73-6,,,,110-54-3,,,,72
901,CC=CC=CC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CCCCC(B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,14024-48-7,23743-26-2,,,,,,,142-82-5,,,,72
902,CC1(C)OBOC1(C)C.CN(CC(C)=C)C(=O)C#CC1=CC=CS1>>CN1C[C@](C)(CB2OC(C)(C)C(C)(C)O2)\C(=C\C2=CC=CS2)C1=O,14024-48-7,795290-34-5,,,,,,,75-05-8,,,,72
903,C=CC=CCCC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(CCCCCC1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,14024-48-7,23743-26-2,,,,,,,142-82-5,,,,72
905,CC1(C)OBOC1(C)C.C#CC1CCCCC1>>CC1(C)OB(OC1(C)C)\C=C\C1CCCCC1,6737-42-4,14024-48-7,,,,,,,75-05-8,,,,72
906,C=CC=CC1=CC=CO1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(CCCC1=CC=CO1)B1OC(C)(C)C(C)(C)O1,14024-48-7,23743-26-2,,,,,,,142-82-5,,,,72
908,CC1(C)OBOC1(C)C.CC(=O)C(CC#C)(CC#C)C(C)=O>>CC(=O)C1(CC(=C)\C(C1)=C/B1OC(C)(C)C(C)(C)O1)C(C)=O,48165-46-4,429-41-4,,,,,,,109-99-9,,,,72
909,BrC1CCCC1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1CCCC1,26305-75-9,181422-81-1,,,141-52-6,7782-44-7,,,1634-04-4,,,,72
910,BrCCCCC=C.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(CC2CCCC2)OC1(C)C,26305-75-9,181422-81-1,,,141-52-6,7782-44-7,,,1634-04-4,,,,72
911,COCCBr.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>COCCB1OC(C)(C)C(C)(C)O1,26305-75-9,181422-81-1,,,141-52-6,7782-44-7,,,1634-04-4,,,,72
912,CC1(C)OBOC1(C)C.CCCC\C=C\C(C)=C>>CCCC\C=C\C(C)CB1OC(C)(C)C(C)(C)O1,1001353-69-0,,,,7440-66-6,79060-88-1,,,75-09-2,,,,72
913,FC1=C(F)C(F)=C(CC=C)C(F)=C1F.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCC2=C(F)C(F)=C(F)C(F)=C2F)OC1(C)C,33516-93-7,,,,22560-21-0,,,,109-99-9,,,,72
914,FC1=C(F)C(F)=C(CC=C)C(F)=C1F.CC1(C)OBOC1(C)C>>CC1(C)OB(CCCC2=C(F)C(F)=C(F)C(F)=C2F)OC1(C)C,41089-88-7,,,,22560-21-0,,,,109-99-9,,,,72
915,CC(=C)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC(CB1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,1641581-58-9,,,,,,,,1634-04-4,,,,72
916,CC(=C)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC(CB1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,1641581-58-9,,,,,,,,1634-04-4,,,,72
917,CCOCC=C.CC1(C)OBOC1(C)C>>CCOCCCB1OC(C)(C)C(C)(C)O1,17979-81-6,1600527-17-0,,,7782-44-7,,,,108-88-3,109-99-9,,,72
918,CCOCC=C.CC1(C)OBOC1(C)C>>CCOCCCB1OC(C)(C)C(C)(C)O1,17979-81-6,1600527-17-0,,,,,,,109-99-9,,,,72
919,CCOCC=C.CC1(C)OBOC1(C)C>>CCOCCCB1OC(C)(C)C(C)(C)O1,1600527-17-0,,,,17979-81-6,7782-44-7,,,109-99-9,,,,72
920,CN(C)C1=CC=C(C=C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CN(C)C1=CC=C(\C=C\B2OC(C)(C)C(C)(C)O2)C=C1,17979-81-6,1600527-14-7,,,13400-13-0,7782-44-7,,,68-12-2,109-99-9,,,72
921,C[C@H]1CC[C@H](N)CC1.CC1(C)OB(OC1(C)C)C1CCCC(=O)C1>>C[C@H]1CC[C@@H](CC1)NC1=CC=CC(=C1)B1OC(C)(C)C(C)(C)O1,64-19-7,483979-48-2,676525-77-2,,280-57-9,,,,75-05-8,,,,72
922,CC1(C)OBOC1(C)C.CC1=C(C)C=C(C=C)C=C1>>CC(B1OC(C)(C)C(C)(C)O1)C1=CC(C)=C(C)C=C1,2095304-37-1,,,,865-48-5,,,,109-99-9,,,,72
923,CC1(C)OBOC1(C)C.CC(=C)C1=CCCCCC1>>C[C@H](CB1OC(C)(C)C(C)(C)O1)C1=CCCCCC1,2149004-99-7,,,,7440-66-6,79060-88-1,,,75-09-2,,,,72
925,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CCCCC(=C=C(C)C)C(OCC(CCOC(C)=O)=C=C)C=C>>CCCCC1=C(C(C)=C)C(CB2OC(C)(C)C(C)(C)O2)=C(CCOC(C)=O)COC1C=C,3375-31-3,1075704-39-0,,,7782-44-7,,,,67-64-1,,,,72
927,CC1(C)OBOC1(C)C.C=C=CCCCCCCC=C=C>>CC1(C)OB(C\C=C/CCCCCC\C=C/CB2OC(C)(C)C(C)(C)O2)OC1(C)C,17979-81-6,1914931-89-7,,,,,,,108-88-3,109-99-9,,,72
928,CC1(C)OBOC1(C)C.CC1=CC=C(C=C1)[S](=O)(=O)N(CC=C)CC=C=C>>CC1=CC=C(C=C1)[S](=O)(=O)N(CC=C)C\C=C/CB1OC(C)(C)C(C)(C)O1,17979-81-6,1914931-89-7,,,,,,,108-88-3,109-99-9,,,72
929,C#C[C-]12[Fe++]3456789%10[CH-]%11[CH]3=[CH]4[CH]5=[CH]6%11.[CH]7([CH]8=[CH]19)=[CH]2%10.CC1(C)OBOC1(C)C>>[Fe++]123456789[CH]%10=[CH]1[CH-]2[CH]3=[CH]4%10.C1(C(OB(C(B2OC(C(O2)(C)C)(C)C)C[C-]52[CH]6=[CH]7[CH]8=[CH]92)O1)(C)C)(C)C,17979-81-6,1632280-01-3,,,7782-44-7,,,,109-99-9,,,,72
930,CC(=C)C1=CC(Cl)=CC=C1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC(Cl)=CC=C1,1632280-07-9,,,,17979-81-6,,,,109-99-9,,,,72
932,CC(=C)C1CCCCC1.CC1(C)OBOC1(C)C>>C[C@@H](CB1OC(C)(C)C(C)(C)O1)C1CCCCC1,1632280-07-9,,,,17979-81-6,,,,109-99-9,,,,72
933,CCCC(=C)C1=CC=CC=C1.CC1(C)OBOC1(C)C>>CCC[C@@H](CB1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,1632280-07-9,,,,17979-81-6,,,,109-99-9,,,,72
934,CC(=C)CCC1=CC=CC=C1.CC1(C)OBOC1(C)C>>C[C@H](CCC1=CC=CC=C1)CB1OC(C)(C)C(C)(C)O1,1632280-07-9,,,,17979-81-6,,,,109-99-9,,,,72
935,CC1(C)OBOC1(C)C.C#CC1=CSC=C1>>CC1(C)OB(OC1(C)C)C(CC1=CSC=C1)B1OC(C)(C)C(C)(C)O1,17979-81-6,1632280-01-3,,,7782-44-7,,,,109-99-9,,,,72
936,[F-][B+3]([F-])([F-])[F-].COC1=CC=C(C=C1)[N+]#N.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>COC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,917-54-4,1890222-59-9,,,865-33-8,,,,462-95-3,1634-04-4,,,72
937,C[Si](C)(C)C#CC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(=C\C1=CC=CC=C1)\[Si](C)(C)C,30233-16-0,,,,,,,,108-88-3,,,,71
938,CC1(C)OBOC1(C)C.CC(C)(C)[Si](C)(C)OCCC#CC#C[Si](C)(C)C>>CC(C)(C)[Si](C)(C)OCC\C(=C/C#C[Si](C)(C)C)B1OC(C)(C)C(C)(C)O1,12150-46-8,14024-48-7,,,,,,,109-99-9,,,,71
939,COC1=CC=C(C=C1)C(C)=C.CC1(C)OBOC1(C)C>>COC1=CC=C(C=C1)C(C)C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,14024-48-7,161265-03-8,,,498-66-8,,,,109-99-9,,,,71
940,CC1(C)OBOC1(C)C.CN(CC(C)=C)C(=O)C#CC1=CC=CC=C1>>CN1C[C@](C)(CB2OC(C)(C)C(C)(C)O2)\C(=C\C2=CC=CC=C2)C1=O,14024-48-7,795290-34-5,,,,,,,75-05-8,,,,71
941,CC1(C)OBOC1(C)C.CN(C(=O)C(C)=C)C1=C(C=CC=C1)C#CC1=CC=C(C=C1)C(C)(C)C>>CN1C(=O)[C@@](C)(CB2OC(C)(C)C(C)(C)O2)\C(=C\C2=CC=C(C=C2)C(C)(C)C)C2=CC=CC=C12,14024-48-7,824395-67-7,,,,,,,108-88-3,,,,71
942,CC1(C)OBOC1(C)C.CCCC#CC1=C(C=CC=C1)N(C)C(=O)C(C)=C>>CCC\C=C1/C2=CC=CC=C2N(C)C(=O)[C@@]1(C)CB1OC(C)(C)C(C)(C)O1,14024-48-7,824395-67-7,,,,,,,108-88-3,,,,71
943,CC1(C)OBOC1(C)C.CN(CC(C)=C)C(=O)C#CC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1>>CN1C[C@](C)(CB2OC(C)(C)C(C)(C)O2)\C(=C\C2=CC=C(C=C2)B2OC(C)(C)C(C)(C)O2)C1=O,14024-48-7,795290-34-5,,,,,,,75-05-8,,,,71
944,CC1(C)OBOC1(C)C.CN(C)C(=O)C#CC1=CC=CC=C1>>CN(C)C(=O)\C=C(\B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,14024-48-7,795290-34-5,,,,,,,75-05-8,,,,71
945,CCCCCCC(=C)C=CC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CCCCCCC(CCC1=CC=CC=C1)C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,14024-48-7,23743-26-2,,,,,,,142-82-5,,,,71
946,C=CC=CC1CCCCC1.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)C(CCCC1CCCCC1)B1OC(C)(C)C(C)(C)O1,14024-48-7,23743-26-2,,,,,,,142-82-5,,,,71
948,CC1=CC=C(C=C1)[S](=O)(=O)N(CC#C)CC#C.CC1(C)OB(OC1(C)C)C#CC1=CC=CC=C1>>CC1=CC=C(C=C1)[S](=O)(=O)N1CC2=CC(B3OC(C)(C)C(C)(C)O3)=C(C=C2C1)C1=CC=CC=C1,10210-68-1,,,,,,,,1330-20-7,,,,71
951,CC=CC(C)=C.CC1(C)OB(OC1(C)C)C#CC1=CC=CC=C1>>CC1C=C(C)CC(B2OC(C)(C)C(C)(C)O2)=C1C1=CC=CC=C1,7440-66-6,10139-47-6,34775-49-0,,,,,,75-09-2,,,,71
952,CC(C)(C)C1=CC=C(C=C)C=C1.CCCCC#CB1OC(C)(C)C(C)(C)O1>>CCCCC1=CC=C2CCC(CC2=C1B1OC(C)(C)C(C)(C)O1)C(C)(C)C,7440-66-6,10139-47-6,34775-49-0,,84-58-2,,,,75-09-2,71-43-2,,,71
954,C=CCOCC#CC1=CC=CC=C1.[2H]B1OC(C)(C)C(C)(C)O1>>[2H]CC1COC\C1=C(\B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,2051581-30-5,,,,17979-81-6,60-29-7,,,108-88-3,,,,71
955,FC1=CC=C(C=C1)C#C.CC1(C)OBOC1(C)C>>CC1(C)OB(OC1(C)C)\C=C\C1=CC=C(F)C=C1,865-47-4,736928-75-9,,,75-09-2,,,,109-99-9,,,,71
957,CC1(C)OBOC1(C)C.C=C=CCCOCC1=CC=CC=C1>>CC1(C)OB(C\C=C/CCOCC2=CC=CC=C2)OC1(C)C,17979-81-6,1914931-89-7,,,,,,,108-88-3,109-99-9,,,71
958,C[Si](C)(C)C#N.CC1(C)OB(OC1(C)C)C=CC1=CC=CC=C1>>CC1(C)OB(C[C@@H](C#N)C2=CC=CC=C2)OC1(C)C,34946-82-2,157472-96-3,2328084-27-9,,64-19-7,429-42-5,694-53-1,,68-12-2,,,,71
959,C[Si](C)(C)C#N.CC1(C)OB(OC1(C)C)C=CC1=CC=CC=C1>>CC1(C)OB(C[C@@H](C#N)C2=CC=CC=C2)OC1(C)C,34946-82-2,2328084-27-9,157472-96-3,,64-19-7,429-42-5,694-53-1,,68-12-2,,,,71
961,IC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=CC=C1,917-54-4,1890222-59-9,,,865-33-8,,,,462-95-3,1634-04-4,,,71
963,CC1(C)OBOC1(C)C.COC1=CC=C(C=C1)C#CC#C[Si](C)(C)C>>COC1=CC=C(\C=C(/C#C[Si](C)(C)C)B2OC(C)(C)C(C)(C)O2)C=C1,14024-48-7,161265-03-8,,,,,,,109-99-9,,,,70
964,CC(=C)C=CC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CC(CCC1=CC=CC=C1)C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,14024-48-7,23743-26-2,,,,,,,142-82-5,,,,70
965,CC1(C)OBOC1(C)C.CC(=C)COC1(CCOCC1)C#CC1=CC=CC=C1>>C[C@]1(CB2OC(C)(C)C(C)(C)O2)COC2(CCOCC2)\C1=C/C1=CC=CC=C1,14024-48-7,795290-34-5,,,,,,,75-05-8,,,,70
966,CC1(C)OBOC1(C)C.CN(CC(C)=C)C(=O)C#CC1=CC=CC2=C1C=CC=C2>>CN1C[C@](C)(CB2OC(C)(C)C(C)(C)O2)\C(=C\C2=CC=CC3=C2C=CC=C3)C1=O,14024-48-7,795290-34-5,,,,,,,75-05-8,,,,70
968,CC1(C)OBOC1(C)C.CC(C)CC1=CC=C(C=C1)C(C)=C>>CC(C)CC1=CC=C(C=C1)C(C)C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,14024-48-7,161265-03-8,,,498-66-8,,,,109-99-9,,,,70
971,CC1(C)OBOC1(C)C.O=C1C2=CC=CC=C2CC1(CC#C)CC#C>>CC1(C)OB(OC1(C)C)\C=C1\CC2(CC1=C)CC1=CC=CC=C1C2=O,48165-46-4,429-41-4,,,,,,,109-99-9,,,,70
972,CC(=C)C=C.CC1(C)OB(OC1(C)C)C#C[Si](C)(C)C>>CC1=CC(B2OC(C)(C)C(C)(C)O2)=C(C=C1)[Si](C)(C)C,7440-66-6,10139-47-6,34775-49-0,,84-58-2,,,,75-09-2,71-43-2,,,70
973,C[C@@H](CCC=C(C)C)C=C.CC1(C)OBOC1(C)C>>C[C@@H](CCC=C(C)C)CCB1OC(C)(C)C(C)(C)O1,41089-88-7,,,,22560-21-0,,,,109-99-9,,,,70
974,C[C@@H](CCC=C(C)C)C=C.CC1(C)OBOC1(C)C>>C[C@@H](CCC=C(C)C)CCB1OC(C)(C)C(C)(C)O1,33516-93-7,,,,22560-21-0,,,,109-99-9,,,,70
975,CC1(C)OBOC1(C)C.COC1=CC(=CC(OC)=C1)C#C>>COC1=CC(\C=C\B2OC(C)(C)C(C)(C)O2)=CC(OC)=C1,865-47-4,736928-75-9,,,75-09-2,,,,109-99-9,,,,70
976,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.ClCCCCCCCCCC=C>>CC1(C)OB(CCCCCCCCCCCCl)OC1(C)C,17979-81-6,1600527-14-7,,,1333-74-0,7782-44-7,,,109-99-9,,,,70
977,C#CCCC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1NC2=CC=CC3=C2C(N1)=CC=C3>>CC1(C)OB(OC1(C)C)C(=C/CCC1=CC=CC=C1)\B1NC2=CC=CC3=C2C(N1)=CC=C3,1234351-63-3,,,,7782-44-7,,,,109-99-9,,,,70
978,C#CCCCC#N.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(=CCCCC#N)B1OC(C)(C)C(C)(C)O1,1234351-63-3,,,,7782-44-7,,,,108-88-3,,,,70
979,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(C)(C)[Si](C)(C)OCCC#C>>CC(C)(C)[Si](C)(C)OCCC=C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,1234351-63-3,,,,7782-44-7,,,,108-88-3,,,,70
980,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.COC(=O)C(CC#C)C(=O)OC>>COC(=O)C(CC=C(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1)C(=O)OC,1234351-63-3,,,,7782-44-7,,,,108-88-3,,,,70
981,O=[N](=O)C1=CC=CC2=C1C(=CC=C2)[N](=O)=O.CC1(C)OB(OC1(C)C)C1=CC=C(C=O)C=C1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C1=NC2=CC=CC3=C2C(N1)=CC=C3,265995-34-4,,,,1333-74-0,,,,108-88-3,,,,70
982,C=CC1=CC=CC=C1.[2H]B1OC(C)(C)C(C)(C)O1>>[2H]CC(B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,2095304-37-1,,,,865-48-5,,,,109-99-9,,,,70
983,COC1=C(OC)C=C(C=C)C=C1.CC1(C)OBOC1(C)C>>COC1=C(OC)C=C(C=C1)C(C)B1OC(C)(C)C(C)(C)O1,2095304-37-1,,,,865-48-5,,,,109-99-9,,,,70
984,CC1=CC=C(C=C1)[S](=O)(=O)NCCC=C.CC1(C)OBOC1(C)C>>CC1=CC=C(C=C1)[S](=O)(=O)NCCCCB1OC(C)(C)C(C)(C)O1,865-48-5,210155-45-6,,,,,,,109-99-9,,,,70
985,CC1(C)OBOC1(C)C.C=CCCC1=CC=C(C=NC2=CC=CC=C2)C=C1>>CC1(C)OB(CCCCC2=CC=C(C=NC3=CC=CC=C3)C=C2)OC1(C)C,865-48-5,210155-45-6,,,,,,,109-99-9,,,,70
986,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CCCCC(=C=C(C)C)C(OCC(CCN(C(=O)OC(C)(C)C)[S](=O)(=O)C1=CC=C(C)C=C1)=C=C)C=C>>CCCCC1=C(C(C)=C)C(CB2OC(C)(C)C(C)(C)O2)=C(CCN(C(=O)OC(C)(C)C)[S](=O)(=O)C2=CC=C(C)C=C2)COC1C=C,3375-31-3,1075704-39-0,,,7782-44-7,,,,67-64-1,,,,70
987,CC1(C)OBOC1(C)C.C=C=C[Si](C=C=C)(C1=CC=CC=C1)C1=CC=CC=C1>>CC1(C)OB(C\C=C/[Si](\C=C/CB2OC(C)(C)C(C)(C)O2)(C2=CC=CC=C2)C2=CC=CC=C2)OC1(C)C,17979-81-6,1914931-89-7,,,,,,,108-88-3,109-99-9,,,70
988,CC1(C)OBOC1(C)C.CC(=C=C)[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1>>C\C(=C\CB1OC(C)(C)C(C)(C)O1)[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,17979-81-6,1914931-89-7,,,,,,,108-88-3,109-99-9,,,70
989,CC1(C)OBOC1(C)C.C=C=C(CCC1=CC=CC=C1)CCC1=CC=CC=C1>>CC1(C)OB(CC=C(CCC2=CC=CC=C2)CCC2=CC=CC=C2)OC1(C)C,17979-81-6,1914931-89-7,,,,,,,108-88-3,109-99-9,,,70
990,CC1=CC=C(Cl)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,917-54-4,1890222-59-9,,,865-33-8,,,,462-95-3,1634-04-4,,,70
991,CC1(C)OBOC1(C)C.COC1=CC=CC(=C1)C#CCOCC1=CC=CC=C1>>COC1=CC=CC(=C1)[C@@H](CCOCC1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,2140175-28-4,,,,1333-74-0,17979-81-6,,,60-29-7,109-99-9,,,70
992,CC1(C)OBOC1(C)C.CC1(OCCO1)C1=CC=C(C=C1)C#CCOCC1=CC=CC=C1>>CC1(C)OB(OC1(C)C)[C@H](CCOCC1=CC=CC=C1)C1=CC=C(C=C1)C1(C)OCCO1,2140175-28-4,,,,1333-74-0,17979-81-6,,,60-29-7,109-99-9,,,70
993,CC1(C)OBOC1(C)C.CC1=C(C=CC=C1)C#CCOCC1=CC=CC=C1>>CC1=C(C=CC=C1)C(=C/COCC1=CC=CC=C1)\B1OC(C)(C)C(C)(C)O1,2140175-28-4,,,,1333-74-0,17979-81-6,,,60-29-7,109-99-9,,,70
994,BrC1=CC=C2OC=CC2=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=C2OC=CC2=C1,917-54-4,1890222-59-9,,,865-33-8,,,,462-95-3,1634-04-4,,,70
995,CC1(C)OBOC1(C)C.COC1=C(C=CC(C)=C1)C(C)=C>>COC1=C(C=CC(C)=C1)[C@@H](C)CB1OC(C)(C)C(C)(C)O1,67276-04-4,1973459-26-5,,,,,,,109-99-9,,,,70
997,BrC1=CC=C(C=C1)C1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C1=CC=CC=C1,917-54-4,1890222-59-9,,,865-33-8,,,,462-95-3,1634-04-4,,,70
998,CC\C=C/CC.CC1(C)OBOC1(C)C>>CCCCCCB1OC(C)(C)C(C)(C)O1,865-48-5,2564747-02-8,,,,,,,109-99-9,,,,70
999,CC1(C)OBOC1(C)C.C=CCOC1(CCC2(CC1)OCCO2)C#CC1=CC=CC=C1>>CC1(C)OB(C[C@H]2COC3(CCC4(CC3)OCCO4)\C2=C/C2=CC=CC=C2)OC1(C)C,14024-48-7,866081-62-1,,,,,,,108-88-3,,,,69
1000,CCCCCCC=CCCCC=C.CC1(C)OBOC1(C)C>>CCCCCCCCCCCCC(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,14024-48-7,23743-26-2,,,,,,,142-82-5,,,,69
1001,CCCCCC(C=C)=CC1=CC=CC=C1.CC1(C)OBOC1(C)C>>CCCCCC(CC(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1)CC1=CC=CC=C1,14024-48-7,23743-26-2,,,,,,,142-82-5,,,,69
1002,CC1(C)OBOC1(C)C.FC(F)(F)C1=CC=C(C=C1)C#CCOCC=C>>CC1(C)OB(CC2COC\C2=C/C2=CC=C(C=C2)C(F)(F)F)OC1(C)C,14024-48-7,27721-02-4,,,,,,,109-99-9,,,,69
1004,CC1=CCC2=CC=CC=C12.[2H]B1OC(C)(C)C(C)(C)O1>>[H][C@@]1([C@H]([2H])[C@]([2H])(C[2H])C2=CC=CC=C12)B1OC(C)(C)C(C)(C)O1,1641581-58-9,,,,,,,,108-88-3,,,,69
1005,COC1=CC=C(C=C1)C#C.CC1(C)OBOC1(C)C>>COC1=CC=C(\C=C\B2OC(C)(C)C(C)(C)O2)C=C1,865-47-4,736928-75-9,,,75-09-2,,,,109-99-9,,,,69
1006,COC1=CC=C(C=C1)C#C.CC1(C)OBOC1(C)C>>COC1=CC=C(\C=C\B2OC(C)(C)C(C)(C)O2)C=C1,6737-42-4,14024-48-7,,,,,,,109-99-9,,,,50
