"id","smilesRXN","c1","c2","c3","c4","c5","r1","r2","r3","r4","r5","r6","r7","s1","s2","s3","s4","s5","y1"
1266,"CC1=C(C=C2C(=C1)C(C)(C)CCC2(C)C)C(=C)C1=CC=C(C=C1)C(O)=O.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1=C(C=C2C(=C1)C(C)(C)CCC2(C)C)C(=C)C1=CC=C(C=C1)B1OCC(C)(C)CO1","[F-][Ni+2]([C-]=1C=CC=CC1)([P](C2CCCCC2)(C3CCCCC3)C4CCCCC4)[P](C5CCCCC5)(C6CCCCC6)C7CCCCC7",NA,NA,NA,NA,"CN(C)C1=CC=CC2=C1C(=CC=C2)N(C)C","CN(C)C(=[N+](C)C)F.F[P-](F)(F)(F)(F)F",NA,NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,NA,76
1267,"COC1=CC=C(CC=C)C=C1.CC1(C)OBOC1(C)C>>COC1=CC=C(CCCB2OC(C)(C)C(C)(C)O2)C=C1","[K+]","O1=C2C=CC3=CC=CC4=CC=C([O-][Ni+2]15(O=C6C=CC7=CC=CC8=CC=C([O-]5)C6=C78)(O9CCCC9)O%10CCCC%10)C2=C34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,NA,76
1268,"N#CC1=C2C=CC=CC2=CC2=C1C=CC=C2.C[SiH](C)[C]1234[BH]567[BH]89%10[BH]%11%12%13[BH]585[BH]%118%11[BH]%12%12%14[BH]9%139[BH]16%10[BH]2%129[C]38%14([SiH](C)C)[BH]475%11>>C[Si]1(C)N(CC2=C3C=CC=CC3=CC3=C2C=CC=C3)[Si](C)(C)[C]2345[BH]678[BH]9%10%11[BH]%12%13%14[BH]696[BH]%129%12[BH]%13%13%15[BH]%10%14%10[BH]27%11[BH]3%13%10[C]149%15[BH]586%12","CC[P](CC)(CC)[Ni+2]1([Si-](C)(C)C2345[BH]678[BH]9%10%11[BH]%12%13%14[BH]96%15[BH]%12%16%17[BH]%13%18%19[BH]%10%14%20[BH]%1175[BH]%20%182C%16%194([Si-]1(C)C)[BH]%158%173)[P](CC)(CC)CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,76
1269,"C1=CC=C(C=C1)C#CC1=CC=CC=C1.C[SiH](C)[C]1234[BH]567[BH]89%10[BH]%11%12%13[BH]585[BH]%118%11[BH]%12%12%14[BH]9%139[BH]16%10[BH]2%129[C]38%14([SiH](C)C)[BH]475%11>>C[Si]1(C)C(C2=CC=CC=C2)=C(C2=CC=CC=C2)[Si](C)(C)[C]2345[BH]678[BH]9%10%11[BH]%12%13%14[BH]696[BH]%129%12[BH]%13%13%15[BH]%10%14%10[BH]27%11[BH]3%13%10[C]149%15[BH]586%12","CC[P](CC)(CC)[Ni+2]1([Si-](C)(C)C2345[BH]678[BH]9%10%11[BH]%12%13%14[BH]96%15[BH]%12%16%17[BH]%13%18%19[BH]%10%14%20[BH]%1175[BH]%20%182C%16%194([Si-]1(C)C)[BH]%158%173)[P](CC)(CC)CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,76
1271,"FC1=CC(Cl)=CC(F)=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC(F)=CC(F)=C1","C1=CN([C-2](N1C2CCCCC2)=[Ni+4]3(=[C-2]4N(C=CN4C5CCCCC5)C6CCCCC6)[CH]=7CC[CH]8=[CH](CC[CH]73)[Ni+4]8(=[C-2]9N(C=CN9C%10CCCCC%10)C%11CCCCC%11)=[C-2]%12N(C=CN%12C%13CCCCC%13)C%14CCCCC%14)C%15CCCCC%15",NA,NA,NA,NA,"CC(=O)[O-].[Na+]",NA,NA,NA,NA,NA,NA,"CC1CCCCC1",NA,NA,NA,NA,76
1272,"COC1=CC=C(Cl)C=C1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>COC1=CC=C(C=C1)B1OCC(C)(C)CO1","C1=CN([C-2](N1C2CCCCC2)=[Ni+4]3(=[C-2]4N(C=CN4C5CCCCC5)C6CCCCC6)[CH]=7CC[CH]8=[CH](CC[CH]73)[Ni+4]8(=[C-2]9N(C=CN9C%10CCCCC%10)C%11CCCCC%11)=[C-2]%12N(C=CN%12C%13CCCCC%13)C%14CCCCC%14)C%15CCCCC%15",NA,NA,NA,NA,"CC(=O)[O-].[Na+]",NA,NA,NA,NA,NA,NA,"CC1CCCCC1",NA,NA,NA,NA,76
1273,"NC1=CC(Cl)=C(N)C=C1Cl.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC(N)=C(C=C1N)B1OC(C)(C)C(C)(C)O1","CP(C)C.CP(C)C.Cl[Ni]Cl",NA,NA,NA,NA,"[O-]P(=O)([O-])[O-].[K+].[K+].[K+]",NA,NA,NA,NA,NA,NA,"C(C(F)(F)F)O","CC1=CC=CC=C1",NA,NA,NA,75
1274,"NC(=O)C1=CC=C(Cl)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C(N)=O","CP(C)C.CP(C)C.Cl[Ni]Cl",NA,NA,NA,NA,"[F-].[Cs+]",NA,NA,NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,NA,75
1275,"NC(=O)C1=CC=C(Cl)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C(N)=O","CP(C)C.CP(C)C.Cl[Ni]Cl",NA,NA,NA,NA,"[F-].[Cs+]","C[Si](C)(C)OCC(F)(F)F",NA,NA,NA,NA,NA,"C1COCCO1",NA,NA,NA,NA,75
1277,"CN(C)C(C)=O.CC1(C)OB(OC1(C)C)C1=CC=C(Br)C=C1>>CN(CC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1)C(C)=O","C1=CC=NC(=C1)C2=CC=CC=N2","COCCOC.[Ni](Br)Br","C#N",NA,NA,"CC1=NC(=CC=C1)C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75
1281,"[H+].CC(C)NC(C)C.[H][C@-]1(C[C@H]2CC[C@@H]1C2)[Si+4]123[O-]C4=CC=CC=C4[O-]1.[O-]2C1=CC=CC=C1[O-]3.CC(C)(C)OC(=O)N1C(=CC2=CC(Br)=CC=C12)B1OC(C)(C)C(C)(C)O1>>CC(C)(C)OC(=O)N1C(=CC2=CC(=CC=C12)C1CC2CCC1C2)B1OC(C)(C)C(C)(C)O1","COCCOC.Cl[Ni]Cl","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C","N#CC=1C(=C(C(=C(C#N)C1C2C=3C=CC=CC3C=4C=CC=CC42)N5C=6C=CC=CC6C=7C=CC=CC75)N8C=9C=CC=CC9C=%10C=CC=CC%108)N%11C=%12C=CC=CC%12C=%13C=CC=CC%13%11",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1CCOC1","CN(C)C=O",NA,NA,NA,75
1282,"CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.C[C@H](OC(=O)N(C)C)\C=C\C1=CC=CC=C1>>C[C@@H](\C=C\C1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1","CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C","COCCOC.[Ni](Br)Br",NA,NA,NA,"[O-]P(=O)([O-])[O-].[K+].[K+].[K+]",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,75
1284,"COC1=CC=C(OC2=CC=CC=N2)C=C1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>COC1=CC=C(C=C1)B1OCC(C)(C)CO1","COCCOC.Cl[Ni]Cl","[B-](F)(F)(F)F.C1CCC(CC1)[PH+](C2CCCCC2)C3CCCCC3",NA,NA,NA,"[O-]P(=O)([O-])[O-].[K+].[K+].[K+]",NA,NA,NA,NA,NA,NA,"COCCOC",NA,NA,NA,NA,75
1285,"CCC(Cl)B1OC(C)(C)C(C)(C)O1.NC(=O)C1=CC=C(C=C1)C(=C)C(F)(F)F>>CCC(CC(=C(F)F)C1=CC=C(C=C1)C(N)=O)B1OC(C)(C)C(C)(C)O1","COCCOC.[Ni](Br)Br","C1COC(=N1)C2=NCCO2",NA,NA,NA,"[Zn]","[Li+].[Cl-]",NA,NA,NA,NA,NA,"CN1CCCC1=O",NA,NA,NA,NA,75
1286,"N[S](=O)(=O)N1CCOCC1.CC1(C)OB(OC1(C)C)C1=CC=C(Br)C=C1>>CC1(C)OB(OC1(C)C)C1=CC=C(N[S](=O)(=O)N2CCOCC2)C=C1","COCCOC.[Ni](Br)Br","CC(C)(C)C1=CC(=NC=C1)C2=NC=CC(=C2)C(C)(C)C.C1=CC=C([C-]=C1)C2=CC=CC=N2.C1=CC=C([C-]=C1)C2=CC=CC=N2.F[P-](F)(F)(F)(F)F.[Ir+3]",NA,NA,NA,"C1CCC2=NCCCN2CC1",NA,NA,NA,NA,NA,NA,"CC#N",NA,NA,NA,NA,75
1289,"CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.ClCC1=CC=C(Cl)C=C1>>CC1(C)OB(CC2=CC=C(Cl)C=C2)OC1(C)C","CC(C)C1COC(=N1)C2=NC(=CC=C2)C3=NC(CO3)C(C)C","COCCOCCOC.[Ni](Br)Br",NA,NA,NA,"C(CCCN(CP(=O)(O)O)CP(=O)(O)O)CCN(CCCCCCN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O.[Na+]",NA,NA,NA,NA,NA,NA,"CC(C)OC(C)C","CC(=O)N(C)C",NA,NA,NA,75
1290,"COC(=O)CCC\C=C\B1OC(C)(C)C(C)(C)O1.COC1=CC=C(OCCCI)C=C1>>COC(=O)CCCCC(CCCOC1=CC=C(OC)C=C1)B1OC(C)(C)C(C)(C)O1","COCCOCCOC.[Ni](Br)Br","CC1COC(=N1)C2=CC=CC=N2",NA,NA,NA,"[F-].[K+]","CCO[Si](C)OCC",NA,NA,NA,NA,NA,"CC(=O)N(C)C",NA,NA,NA,NA,75
1291,"CCCC\C=C\B1OC(C)(C)C(C)(C)O1.ICCCC1=CC=CC=C1>>CCCCCC(CCCC1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1","COCCOCCOC.[Ni](Br)Br","CC1COC(=N1)C2=CC=CC=N2",NA,NA,NA,"[F-].[K+]","CCO[Si](C)OCC",NA,NA,NA,NA,NA,"CC(=O)N(C)C",NA,NA,NA,NA,75
1292,"CCCC\C=C\B1OC(C)(C)C(C)(C)O1.IC1CCCCC1>>CCCCCC(B1OC(C)(C)C(C)(C)O1)C1CCCCC1","COCCOCCOC.[Ni](Br)Br","CC1COC(=N1)C2=CC=CC=N2",NA,NA,NA,"[F-].[K+]","CCO[Si](C)OCC",NA,NA,NA,NA,NA,"CC(=O)N(C)C",NA,NA,NA,NA,75
1293,"CC1(C)OB(OC1(C)C)\C=C\CCCC1=CC=CC=C1.COC1=CC=C(I)C=C1>>COC1=CC=C(C=C1)C(CCCCC1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1","[K+].[I-]","COCCOCCOC.[Ni](Br)Br","CC1COC(=N1)C2=CC=CC=N2",NA,NA,"[F-].[K+]","CCO[Si](C)OCC",NA,NA,NA,NA,NA,"CC(=O)N(C)C",NA,NA,NA,NA,75
1294,"CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CO\C=C\C1=CC=C(C=C1)C(C)(C)C>>CC(C)(C)C1=CC=C(\C=C\B2OC(C)(C)C(C)(C)O2)C=C1","CC(=CC(=O)C)O.CC(=CC(=O)C)O.[Ni]","[Zn]","CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C",NA,NA,"[O-]P(=O)([O-])[O-].[K+].[K+].[K+]",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1","C1CCCCC1",NA,NA,NA,75
1295,"CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CCCCC(Br)CC>>CCCCC(CC)B1OC(C)(C)C(C)(C)O1","CC(C)(C)C1=CC(=NC=C1)C2=CC(=CC(=N2)C3=NC=CC(=C3)C(C)(C)C)C(C)(C)C","COCCOCCOC.[Ni](Br)Br",NA,NA,NA,"CC(C)CO","CC(C)(C)[O-].[K+]",NA,NA,NA,NA,NA,"CC(C)OC(C)C",NA,NA,NA,NA,75
1296,"CC1(C)OBOC1(C)C.CC#CCN(CC=C)C(=O)C1=CC=CC=C1>>CC1CN(C\C1=C(/C)B1OC(C)(C)C(C)(C)O1)C(=O)C1=CC=CC=C1","CC(=CC(=O)C)O.CC(=CC(=O)C)O.[Ni]","CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C",NA,NA,NA,"O=O",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,75
1297,"CC1(C)OB(OC1(C)C)C1=CC=C(I)C=C1.CC1(C)OB(CCC=C)OC1(C)C>>CCCC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1","CC1=NC(=CC=C1)C2=CC=CC(=N2)C","COCCOCCOC.[Ni](Br)Br",NA,NA,NA,"[K+].[I-]","[F-].[K+]","CCO[Si](OCC)OCC","O",NA,NA,NA,"CC#N","CC(=O)N(C)C",NA,NA,NA,75
1299,"CC1=C(O[Si](C)(C)C(C)(C)C)C=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1=C(C=CC=C1)B1OC(C)(C)C(C)(C)O1","CC(=CC(=O)C)O.CC(=CC(=O)C)O.[Ni]","[Cl-].C=1C=C(C(=C(C1)C(C)C)N2C=[N+](C=3C(=CC=CC3C(C)C)C(C)C)C(=C2C)C)C(C)C",NA,NA,NA,"[Li+].CC(C)(C)[O-]",NA,NA,NA,NA,NA,NA,"COC1CCCC1",NA,NA,NA,NA,75
1300,"CC1=C(O[Si](C)(C)C(C)(C)C)C=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1=C(C=CC=C1)B1OC(C)(C)C(C)(C)O1","CC(=CC(=O)C)O.CC(=CC(=O)C)O.[Ni]","[Cl-].C=1C=C(C(=C(C1)C(C)C)N2C=[N+](C=3C(=CC=CC3C(C)C)C(C)C)C(=C2C)C)C(C)C",NA,NA,NA,"[Li+].CC(C)(C)[O-]",NA,NA,NA,NA,NA,NA,"COC1CCCC1",NA,NA,NA,NA,75
1301,"CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.IC12CC3CC(CC(C3)C1)C2>>CC1(C)OB(OC1(C)C)C12CC3CC(CC(C3)C1)C2","CC(C)C1COC(=N1)C2=NC(=CC=C2)C3=NC(CO3)C(C)C","COCCOCCOC.[Ni](Br)Br",NA,NA,NA,"C(CCCN(CP(=O)(O)O)CP(=O)(O)O)CCN(CCCCCCN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O.[Na+]",NA,NA,NA,NA,NA,NA,"CC(C)OC(C)C","CC(=O)N(C)C",NA,NA,NA,75
1303,"CC1=CC(C)=C(B(Br)Br)C(C)=C1.CC1=CC=C(C=C1)[S](=O)(=O)N1C=C2CCOC3=C2C1=CC=C3>>CC1=CC=C(C=C1)[S](=O)(=O)N1C=C2CCB(OC3=C2C1=CC=C3)C1=C(C)C=C(C)C=C1C","[Br-][Ni+2]([Br-])([N]1=CC=C(C=C1)C(C)(C)C)[N]2=CC=C(C=C2)C(C)(C)C",NA,NA,NA,NA,"[Zn]",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,75
1305,"CC1=CC=C(C=C1)[S](=O)(=O)OC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1.COC(=O)[C@@H](C)OC1=CC=C(O[S](=O)(=O)C(F)(F)F)C=C1>>COC(=O)[C@@H](C)OC1=CC=C(C=C1)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1","CC1=NC2=C(C=C1)C=CC3=C2N=C(C=C3)C","CC(=O)O.CC(=O)O.[Pd]","CC(C)(C)C(=CC(=O)C(C)(C)C)[O-].CC(C)(C)C(=CC(=O)C(C)(C)C)[O-].[Ni+2]","C1CCC(CC1)P(CP(C2CCCCC2)C3CCCCC3)C4CCCCC4",NA,"[Zn]",NA,NA,NA,NA,NA,NA,"CN(C)C=O",NA,NA,NA,NA,75
1306,"CC1=CC=C(C=C1)[S](=O)(=O)OC1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1.COC(=O)[C@@H](C)OC1=CC=C(O[S](=O)(=O)C(F)(F)F)C=C1>>COC(=O)[C@@H](C)OC1=CC=C(C=C1)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1","CC1=NC2=C(C=C1)C=CC3=C2N=C(C=C3)C","CC(=O)O.CC(=O)O.[Pd]","CC(C)(C)C(=CC(=O)C(C)(C)C)[O-].CC(C)(C)C(=CC(=O)C(C)(C)C)[O-].[Ni+2]","C1CCC(CC1)P(CP(C2CCCCC2)C3CCCCC3)C4CCCCC4",NA,"[Zn]",NA,NA,NA,NA,NA,NA,"CN(C)C=O",NA,NA,NA,NA,75
1307,"NC(=O)C1=C(N)C=CC=C1.CC(C)=CB(O)O>>CC(C)=CB1NC(=O)C2=CC=CC=C2N1","Cl[Pd]Cl","C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.[Ni+2].[Br-].[Br-]",NA,NA,NA,"CCN(CC)CC",NA,NA,NA,NA,NA,NA,"CCO",NA,NA,NA,NA,75
1308,"NC(=O)C1=C(N)C=CC=C1.COC1=C(C=CC=C1)B(O)O>>COC1=C(C=CC=C1)B1NC(=O)C2=CC=CC=C2N1","Cl[Pd]Cl","C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.[Ni+2].[Br-].[Br-]",NA,NA,NA,"CCN(CC)CC",NA,NA,NA,NA,NA,NA,"CCO",NA,NA,NA,NA,75
1309,"O=CC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=CC=C1","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","CCCCCCCCP(CCCCCCCC)CCCCCCCC",NA,NA,NA,"C1=CC(=CC=C1C(=O)C(F)(F)F)F",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,75
1310,"FC(F)(F)C1=CC=C(C=C1)N1CCOCC1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1(C)COB(OC1)C1=CC=C(C=C1)C(F)(F)F","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","[C]1N(C=2C(=CC(=CC2C)C)C)C(=C(N1C=3C(=CC(=CC3C)C)C)C)C",NA,NA,NA,"C1=CC=C(C=C1)C(=O)[O-].[Na+]",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,75
1311,"ClC1=CC=C(I)C=C1.CCCCCCC(Br)B1OC(C)(C)C(C)(C)O1>>CCCCCCC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(Cl)C=C1","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","COC1=CC(=NC=C1)C2=NC=CC(=C2)OC",NA,NA,NA,"[Zn]",NA,NA,NA,NA,NA,NA,"C1CCOC1","CN1CCCN(C1=O)C",NA,NA,NA,75
1312,"O=C1CC(=C1)C1=CC=CC=C1.CC1(C)OB(OC1(C)C)C#C[Si](C)(C)C>>CC1(C)OB(OC1(C)C)C1=C(C(O)=CC(=C1)C1=CC=CC=C1)[Si](C)(C)C","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CCOCC",NA,NA,NA,NA,75
1313,"O=C1CC(=C1)C1=CC=CC=C1.CC1(C)OB(OC1(C)C)C#C[Si](C)(C)C>>CC1(C)OB(OC1(C)C)C1=C(C(O)=CC(=C1)C1=CC=CC=C1)[Si](C)(C)C","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CCOCC",NA,NA,NA,NA,75
1315,"CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.O=C(\C=C\CCCC#C)C1=CC=CC=C1>>CC1(C)OB(OC1(C)C)\C=C1\CCCC1CC(=O)C1=CC=CC=C1","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","CCCP(CCC)CCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CO","CC1=CC=CC=C1",NA,NA,NA,75
1316,"CC1(C)OB(OC1(C)C)C1=CC=C(I)C=C1.CC(Cl)C(=O)OC(C)(C)C(C)(C)C>>C[C@H](C(=O)OC(C)(C)C(C)(C)C)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","C1=CC=C2C(=C1)C3=CC=CC=C3N2C4=C(C(=C(C(=C4C#N)N5C6=CC=CC=C6C7=CC=CC=C75)N8C9=CC=CC=C9C1=CC=CC=C18)N1C2=CC=CC=C2C2=CC=CC=C21)C#N","CCCC(CCC)C1COC(=N1)C2=NC(CO2)C(CCC)CCC",NA,NA,"CCOC(=O)C1=C(NC(=C(C1)C(=O)OCC)C)C","CN(C1CCCCC1)C2CCCCC2",NA,NA,NA,NA,NA,"CC(=O)N(C)C",NA,NA,NA,NA,75
1317,"CC1(C)COB(OC1)B1OCC(C)(C)CO1.COC1=CC=CC(=C1)C1=CC2=C(C=C1)C=C(F)C=C2>>COC1=CC=CC(=C1)C1=CC2=C(C=C1)C=C(C=C2)B1OCC(C)(C)CO1","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","C1CCC(CC1)P(C2CCCCC2)C3CCCCC3",NA,NA,NA,"C1=CC=C(C=C1)[O-].[Na+]",NA,NA,NA,NA,NA,NA,"C1CCOC1",NA,NA,NA,NA,75
1318,"CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.[O-][S](=O)(=O)C(F)(F)F.CC(C1=C(C)C=CC=C1)[N+](C)(C)C>>CC(B1OC(C)(C)C(C)(C)O1)C1=C(C)C=CC=C1","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","C1CCC(CC1)N2C=C[N+](=C2)C3CCCCC3.[Cl-]",NA,NA,NA,"CC(C)(C)[O-].[Na+]",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1","CCOCCO",NA,NA,NA,75
1319,"CC(C)(C)C1=CC=C(C=C1)N1CCOCC1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC(C)(C)C1=CC=C(C=C1)B1OCC(C)(C)CO1","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","[C]1N(C=2C(=CC(=CC2C)C)C)C(=C(N1C=3C(=CC(=CC3C)C)C)C)C",NA,NA,NA,"C1=CC=C(C=C1)C(=O)[O-].[Na+]",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,75
1320,"CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.[H][C@@]1(OC(=O)OC[C@@]1(C)C=C)C1=CC=C2N(C=CC2=C1)C(=O)OC(C)(C)C>>[H][C@]1([C@@H](CB2OC(C)(C)C(C)(C)O2)[C@]1(C)CO)C1=CC=C2N(C=CC2=C1)C(=O)OC(C)(C)C","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3",NA,NA,NA,"[O-]P(=O)([O-])[O-].[K+].[K+].[K+]",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,75
1321,"CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.FC(=O)C1=CC=C2OCOC2=C1>>CC1(C)OB(OC1(C)C)C1=CC=C2OCOC2=C1","C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]",NA,NA,NA,"[Na+].[Cl-]","[F-].[K+]",NA,NA,NA,NA,NA,"CC1=CC=CC=C1","CCCCCCCC",NA,NA,NA,75
1322,"COC1=CC=C(C=C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>COC1=CC=C(C=C1)[C@@H](C)B1OC(C)(C)C(C)(C)O1","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","C1CCC(CC1)(C2=NC(CO2)C3=CC=CC=C3)C4=NC(CO4)C5=CC=CC=C5",NA,NA,NA,"CO","C[N+](C)(C)C.[F-]",NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,75
1323,"O=CC1=CC=C(OC2=CC=CC=C2)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=C(OC2=CC=CC=C2)C=C1","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","CCCCCCCCP(CCCCCCCC)CCCCCCCC",NA,NA,NA,"C1=CC(=CC=C1C(=O)C(F)(F)F)F",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,75
1324,"CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.FC1=CC=C(C=C1)N1C=CC=N1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)N1C=CC=N1","C1CC=CCCC=C1.C1CC=CCCC=C1.[Ni]","C1CCC(CC1)P(C2CCCCC2)C3CCCCC3","[Cu+].[I-]",NA,NA,"[F-].[Cs+]",NA,NA,NA,NA,NA,NA,"CC1=CC=CC=C1",NA,NA,NA,NA,75
1325,"CC1(C)COB(OC1)B1OCC(C)(C)CO1.CN(C)C(=O)OC1=CC2=C(C=C1)C=C(C=C2)N1C=CC=C1>>CC1(C)COB(OC1)C1=CC2=C(C=C1)C=C(C=C2)N1C=CC=C1","C1CCC(CC1)P(C2CCCCC2)C3CCCCC3","C1CCC(CC1)P(C2CCCCC2)C3CCCCC3.C1CCC(CC1)P(C2CCCCC2)C3CCCCC3.Cl[Ni]Cl",NA,NA,NA,"CC(C)(C)[O-].[Na+]","[NH4+].[Cl-]",NA,NA,NA,NA,NA,"CC1=CC=CC=C1","COCCOC","O",NA,NA,75
1326,"C=CCCC1=CC=CC=C1.CC1(C)OB(OC1(C)C)C1=CC=C(I)C=C1>>CCCC(C1=CC=CC=C1)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1","[Br-][Ni+2]1([Br-])[N]2=C(C=CC=C2C)C3=CC=CC(=[N]31)C",NA,NA,NA,NA,"C1C(C(OC1N2C=NC3=C2N=C(N=C3SCC4=CC=CC=C4)N)CO)O","[B].CSC",NA,NA,NA,NA,NA,"CC(=O)N(C)C",NA,NA,NA,NA,75
