id,smilesRXN,c1,c2,c3,c4,c5,r1,r2,r3,r4,r5,r6,r7,s1,s2,s3,s4,s5,y1
2533,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CN(C(=O)OC(C)(C)C)C1=CC=C(F)C=C1>>CN(C(=O)OC(C)(C)C)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,1295-35-8,2622-14-2,7681-65-4,,,13400-13-0,,,,,,,108-88-3,,,,,52
2534,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CN(C(=O)OC(C)(C)C)C1=CC=C(F)C=C1>>CN(C(=O)OC(C)(C)C)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,1295-35-8,2622-14-2,7681-65-4,,,13400-13-0,12125-02-9,,,,,,108-88-3,60-29-7,7732-18-5,,,52
2535,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(=O)OCC=CC1=CC=C(F)C=C1>>CC1(C)OB(C\C=C\C2=CC=C(F)C=C2)OC1(C)C,1295-35-8,2622-14-2,,,,,,,,,,,141-78-6,,,,,52
2536,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC1=CC=C(C=C1)C#CCN(CC=C)[S](=O)(=O)C1=CC=C(C)C=C1>>CC1=CC=C(C=C1)C(\B1OC(C)(C)C(C)(C)O1)=C1/CN(CC1CB1OC(C)(C)C(C)(C)O1)[S](=O)(=O)C1=CC=C(C)C=C1,1295-35-8,158589-14-1,,,,,,,,,,,108-20-3,,,,,52
2537,CC(C)(C)C1=CC=C(C=C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC(C)(C)C1=CC=C(CC(B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)C=C1,1295-35-8,940934-47-4,,,,121-44-8,865-34-9,,,,,,108-88-3,109-99-9,,,,52
2538,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.COC(=O)C1=CC=C(C=C1)C(=O)N1C(=O)CCCC1=O>>COC(=O)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,998-40-3,1295-35-8,,,,554-13-2,,,,,,,123-91-1,,,,,52
2539,C=CCCCC#CC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(CC2CCC\C2=C(\B2OC(C)(C)C(C)(C)O2)C2=CC=CC=C2)OC1(C)C,1295-35-8,158589-14-1,,,,,,,,,,,108-20-3,,,,,52
2540,C1=CC2=CC=CC3=C2C(=C1)C1=CC=CC2=C1C3=CC=C2.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=C2C=CC=C3C4=CC=CC5=C4C(=CC=C5)C(C=C1)=C23,1295-35-8,23743-26-2,,,,75-89-8,,,,,,,1330-20-7,,,,,52
2541,CC1(C)COB(OC1)B1OCC(C)(C)CO1.CC1=NC2=C(C=C1)C=C(C=C2)N1C=CC=C1>>CC1=NC2=C(C=C1)C=C(C=C2)B1OCC(C)(C)CO1,1295-35-8,848085-28-9,,,,532-32-1,,,,,,,108-88-3,,,,,52
2542,FC(F)(F)C1=CC(C=O)=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC(=CC=C1)C(F)(F)F,1295-35-8,4731-53-7,,,,655-32-3,,,,,,,108-88-3,,,,,52
2543,COC(OC)C=C.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CO\C=C\CB1OC(C)(C)C(C)(C)O1,1295-35-8,2622-14-2,,,,,,,,,,,141-78-6,,,,,52
2544,C=CCCC1=CC=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(CC(CCC2=CC=CC=C2)B2OC(C)(C)C(C)(C)O2)OC1(C)C,1295-35-8,940934-47-4,,,,67-56-1,96-47-9,121-44-8,,,,,96-47-9,108-88-3,,,,52
2545,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CCOC(=O)C1(CC1C(C)=C)C(=O)OCC>>CCOC(=O)C(C\C=C(/C)CB1OC(C)(C)C(C)(C)O1)C(=O)OCC,1295-35-8,7650-88-6,,,,7778-53-2,,,,,,,67-56-1,108-88-3,,,,52
2546,FC(=O)C1=CC=C(Cl)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=C(Cl)C=C1,2248551-72-4,,,,,,,,,,,,108-88-3,,,,,52
2547,N#CC1=CC=CC=C1.C[SiH](C)[C]1234[BH]567[BH]89%10[BH]%11%12%13[BH]585[BH]%118%11[BH]%12%12%14[BH]9%139[BH]16%10[BH]2%129[C]38%14([SiH](C)C)[BH]475%11>>C[Si]1(C)N=C(C2=CC=CC=C2)[Si](C)(C)[C]2345[BH]678[BH]9%10%11[BH]%12%13%14[BH]696[BH]%129%12[BH]%13%13%15[BH]%10%14%10[BH]27%11[BH]3%13%10[C]149%15[BH]586%12,219584-52-8,,,,,,,,,,,,108-88-3,,,,,52
2548,B1OC2=CC=CC=C2O1.CC1=C(C=C)C=CC=C1>>CC1=C(CCB2OC3=CC=CC=C3O2)C=CC=C1,865-47-4,1045861-57-1,,,,,,,,,,,108-88-3,,,,,52
2553,CC1(C)OB(CCCBr)OC1(C)C.CC(=C)CCC1=C(Br)C=CC=C1>>C[C@]1(CCCCB2OC(C)(C)C(C)(C)O2)CCC2=CC=CC=C12,28923-39-9,141362-76-7,,,,7440-66-6,,,,,,,127-19-5,,,,,51
2554,CC(C)(C)OC(=O)N1CCC(I)CC1.CB1N(CC=C)C2=CC=CC=C2C=C1Br>>CB1N(CC=C)C2=CC=CC=C2C=C1C1CCN(CC1)C(=O)OC(C)(C)C,1134-35-6,29046-78-4,,,,536-75-4,7439-96-5,13755-29-8,,,,,110-82-7,127-19-5,,,,51
2555,CC(C)(C)OC(=O)N1CCC(I)CC1.CB1NC2=CC=C(Br)C=C2C=C1C1=CC=CC=C1>>CB1NC2=CC=C(C=C2C=C1C1=CC=CC=C1)C1CCN(CC1)C(=O)OC(C)(C)C,1134-35-6,29046-78-4,,,,536-75-4,7439-96-5,13755-29-8,,,,,110-82-7,127-19-5,,,,51
2557,O=[S](=O)(SC1=CC=CC=C1)C1=CC=CC=C1.CC1(C)OB(CCCBr)OC1(C)C>>CC1(C)OB(CCCSC2=CC=CC=C2)OC1(C)C,366-18-7,312696-09-6,,,,,,,,,,,68-12-2,,,,,51
2559,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CCC1=C(O[Si](C)(C)C(C)(C)C)C=CC=C1>>CCC1=C(C=CC=C1)B1OC(C)(C)C(C)(C)O1,3264-82-2,916480-65-4,,,,1907-33-1,,,,,,,5614-37-9,,,,,51
2560,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CCC1=C(O[Si](C)(C)C(C)(C)C)C=CC=C1>>CCC1=C(C=CC=C1)B1OC(C)(C)C(C)(C)O1,3264-82-2,916480-65-4,,,,1907-33-1,,,,,,,5614-37-9,,,,,51
2561,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CO\C=C\C1=CC[C@H](CC1)C(C)=C>>CC(=C)[C@H]1CCC(\C=C\B2OC(C)(C)C(C)(C)O2)=CC1,3264-82-2,7440-66-6,161265-03-8,,,7778-53-2,,,,,,,108-88-3,110-82-7,,,,51
2562,CC1(C)OBOC1(C)C.CC1=CC=C(C=C1)C#CCOCC=C>>CC1=CC=C(\C=C2/COCC2CB2OC(C)(C)C(C)(C)O2)C=C1,3264-82-2,161265-03-8,,,,7782-44-7,,,,,,,108-88-3,,,,,51
2565,[BH]1234[BH]567[BH]118[BH]229[BH]33%10[BH]454[BH]656[BH]711[BH]822[CH]933[BH]%1045[CH]6123.C1=CC=C(C=C1)C#CC#CC1=CC=CC=C1>>C1=CC=C(C=C1)C#CC1=C(C2=CC=CC=C2)[C]2345[BH]678[BH]9%10%11[BH]%12%13%14[BH]696[BH]%129%12[BH]%13%13%15[BH]%10%14%10[BH]27%11[BH]3%13%10[C]49%15(C(C#CC2=CC=CC=C2)=C1C1=CC=CC=C1)[BH]586%12,14264-16-5,,,,,109-72-8,7553-56-2,,,,,,108-88-3,,,,,51
2568,CN(C)CC[C]1234[BH]567[BH]89%10[BH]%11%12%13[BH]585[BH]%118%11[BH]%12%12%14[BH]9%139[BH]16%10[CH]2%129[B]38%14(I)[BH]475%11.CCC#CCC>>CCC1=C(CC)[B]2345[BH]678[BH]9%10%11[BH]66%12[BH]99%13[BH]%10%10%14[BH]27%11[C]3%102(CCN(C)C)[BH]9%143[BH]6%136[BH]48%12[C]5236C(CC)=C1CC,1295-35-8,14221-01-3,,,,109-72-8,7732-18-5,,,,,,108-88-3,,,,,51
2570,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.[O-][S](=O)(=O)C(F)(F)F.C[N+](C)(C)C1=CC=C(F)C=C1>>CC1(C)OB(OC1(C)C)C1=CC=C(F)C=C1,1295-35-8,181422-72-0,,,,865-47-4,,,,,,,108-88-3,110-80-5,,,,51
2571,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.[O-][S](=O)(=O)C(F)(F)F.C[N+](C)(C)C1=CC=C(F)C=C1>>CC1(C)OB(OC1(C)C)C1=CC=C(F)C=C1,998-40-3,1295-35-8,,,,865-48-5,,,,,,,123-91-1,,,,,40
2572,CC1(C)COB(OC1)B1OCC(C)(C)CO1.O=C(OC1=CC=CC=C1)C1=CC=C2OCCOC2=C1>>CC1(C)COB(OC1)C1=CC=C2OCCOC2=C1,865-48-5,1295-35-8,181422-72-0,,,497-19-8,7647-14-5,,,,,,123-91-1,,,,,51
2573,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.O=C(OC1=CC=CC=C1)C1=CC=CC(=C1)C1=CC=CC=C1>>CC1(C)OB(OC1(C)C)C1=CC(=CC=C1)C1=CC=CC=C1,998-40-3,1295-35-8,,,,554-13-2,,,,,,,123-91-1,,,,,51
2574,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.O=C(OC1=CC=CC=C1)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1>>CC1(C)OB(OC1(C)C)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1,998-40-3,1295-35-8,,,,554-13-2,,,,,,,123-91-1,,,,,51
2575,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CN(C(=O)CCCCCCBr)C1=CC=CC=C1>>CN(C(=O)CCCCC(CB1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,1295-35-8,940934-47-4,,,,67-56-1,96-47-9,121-44-8,,,,,96-47-9,108-88-3,,,,51
2576,BrC1CCCCCC1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)[C@@H]1CCCCC[C@@H]1B1OC(C)(C)C(C)(C)O1,1295-35-8,940934-47-4,,,,67-56-1,96-47-9,121-44-8,,,,,96-47-9,108-88-3,,,,51
2577,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(=O)OCC=CCCCCCO[Si](C)(C)C(C)(C)C>>CC(C)(C)[Si](C)(C)OCCCCC\C=C\CB1OC(C)(C)C(C)(C)O1,1295-35-8,2622-14-2,,,,,,,,,,,141-78-6,,,,,51
2578,C[C]1234[BH]567[BH]89%10[BH]%11%12%13[BH]585[BH]%118%11[BH]%12%12%14[BH]9%139[BH]16%10[CH]2%129[B]38%14(I)[BH]475%11.CC1=CC=C(C=C1)C#CC1=CC=C(C)C=C1>>CC1=CC=C(C=C1)C1=C(C2=CC=C(C)C=C2)[B]2345[BH]678[BH]9%10%11[BH]66%12[BH]99%13[BH]%10%10%14[BH]27%11[C]3%102(C)[BH]9%143[BH]6%136[BH]48%12[C]5236C(C2=CC=C(C)C=C2)=C1C1=CC=C(C)C=C1,1295-35-8,14221-01-3,,,,109-72-8,7732-18-5,,,,,,108-88-3,,,,,51
2579,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.COC1=CC=C(\C=C\C(=O)OC2=CC=CC=C2)C=C1>>COC1=CC=C(\C=C\B2OC(C)(C)C(C)(C)O2)C=C1,998-40-3,1295-35-8,,,,554-13-2,,,,,,,123-91-1,,,,,51
2580,FC(F)(F)OC1=CC=C(C=O)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C1=CC=C(OC(F)(F)F)C=C1,1295-35-8,4731-53-7,,,,655-32-3,,,,,,,108-88-3,,,,,51
2581,CC(C)Br.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC(CB1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,1295-35-8,940934-47-4,,,,67-56-1,96-47-9,121-44-8,,,,,96-47-9,108-88-3,,,,51
2582,CC1(C)OB(CCl)OC1(C)C.FC(F)(F)OC1=CC=C(C=C1)C(=C)C[S](=O)(=O)C1=CC=CC=C1>>CC1(C)OB(CCC(=C)C2=CC=C(OC(F)(F)F)C=C2)OC1(C)C,4411-80-7,19999-87-2,,,,7440-66-6,7447-41-8,,,,,,109-99-9,,,,,51
2583,CC1(C)OB(CCl)OC1(C)C.COC1=CC(F)=C(C=C1)C(=C)C[S](=O)(=O)C1=CC=CC=C1>>COC1=CC(F)=C(C=C1)C(=C)CCB1OC(C)(C)C(C)(C)O1,4411-80-7,19999-87-2,,,,7440-66-6,7447-41-8,,,,,,109-99-9,,,,,51
2585,C[Si](C)(C)C(Cl)C1=CC=CC=C1.CC1(C)OB(OC1(C)C)C1=CC=C(\C=C\Br)C=C1>>CC1(C)OB(OC1(C)C)C1=CC=C(\C=C\[C@@H](C2=CC=CC=C2)[Si](C)(C)C)C=C1,3317-67-7,2095701-46-3,,,,7439-96-5,7647-01-0,,,,,,872-50-4,7732-18-5,,,,51
2587,CC1=CC(N)=CC=C1.CC1(C)OB(OC1(C)C)C1=CC(I)=CC=C1>>CC1=CC=CC(NC2=CC=CC(=C2)B2OC(C)(C)C(C)(C)O2)=C1,29046-78-4,72914-19-3,870987-63-6,,,121-44-8,,,,,,,75-05-8,,,,,50
2589,IC1COC1.BrC1=CC2=CC=CC=C2NB1C1=CC=CC=C1>>C1OCC1C1=CC2=CC=CC=C2NB1C1=CC=CC=C1,1134-35-6,29046-78-4,,,,536-75-4,7439-96-5,13755-29-8,,,,,110-82-7,127-19-5,,,,50
2590,CCC(Cl)B1OC(C)(C)C(C)(C)O1.FC(F)(F)C(=C)C1=CC=C(OCC2=CC=CC=C2)C=C1>>CCC(CC(=C(F)F)C1=CC=C(OCC2=CC=CC=C2)C=C1)B1OC(C)(C)C(C)(C)O1,28923-39-9,36697-72-0,,,,7440-66-6,7447-41-8,,,,,,872-50-4,,,,,50
2591,CCC(Cl)B1OC(C)(C)C(C)(C)O1.CCCN(CCC)[S](=O)(=O)C1=CC=C(C=C1)C(=C)C(F)(F)F>>CCCN(CCC)[S](=O)(=O)C1=CC=C(C=C1)C(CC(CC)B1OC(C)(C)C(C)(C)O1)=C(F)F,28923-39-9,36697-72-0,,,,7440-66-6,7447-41-8,,,,,,872-50-4,,,,,50
2592,CCC(Cl)B1OC(C)(C)C(C)(C)O1.[H][C@]1(COC(C)(C)O1)[C@@]1([H])O[C@]2([H])OC(C)(C)O[C@]2([H])[C@H]1OCC1=CC=C(C=C1)C(=C)C(F)(F)F>>[H][C@]1(COC(C)(C)O1)[C@@]1([H])O[C@]2([H])OC(C)(C)O[C@]2([H])[C@H]1OCC1=CC=C(C=C1)C(CC(CC)B1OC(C)(C)C(C)(C)O1)=C(F)F,28923-39-9,36697-72-0,,,,7440-66-6,7447-41-8,,,,,,872-50-4,,,,,50
2593,CCC(Cl)B1OC(C)(C)C(C)(C)O1.COC1=CC=CC(=C1)C(=C)C(F)(F)F>>CCC(CC(=C(F)F)C1=CC(OC)=CC=C1)B1OC(C)(C)C(C)(C)O1,28923-39-9,36697-72-0,,,,7440-66-6,7447-41-8,,,,,,872-50-4,,,,,50
2594,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.C[C@H](Cl)C1=CC=CC=C1>>C[C@H](B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,29046-78-4,357209-32-6,,,,60-12-8,865-47-4,,,,,,110-71-4,5614-37-9,,,,50
2597,ClCC1=CC=CC=C1.CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C#C>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C(=C)CC1=CC=CC=C1,3264-82-2,72914-19-3,1639408-64-2,,,381-73-7,766-09-6,,,,,,127-19-5,7732-18-5,,,,50
2598,CCCCCC\C=C\B1OCC(C)(C)CO1.COC1=CC=C(OCCCI)C=C1>>CCCCCCCC(CCCOC1=CC=C(OC)C=C1)B1OCC(C)(C)CO1,312696-09-6,665004-47-7,,,,7789-23-3,2031-62-1,,,,,,127-19-5,,,,,50
2599,CC1(C)OB(OC1(C)C)\C=C\CCCCOC1=CC=CC=C1.CC1(C)OB(CCCBr)OC1(C)C>>CC1(C)OB(CCCC(CCCCCOC2=CC=CC=C2)B2OC(C)(C)C(C)(C)O2)OC1(C)C,7681-11-0,312696-09-6,665004-47-7,,,7789-23-3,2031-62-1,,,,,,127-19-5,,,,,50
2600,CCCC\C=C\B1OC(C)(C)C(C)(C)O1.IC1COC1>>CCCCCC(B1OC(C)(C)C(C)(C)O1)C1COC1,312696-09-6,665004-47-7,,,,7789-23-3,2031-62-1,,,,,,127-19-5,,,,,50
2601,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.COC1=CC=CC(CO[Si](C)(C)C(C)(C)C)=C1>>COC1=CC=CC(CB2OC(C)(C)C(C)(C)O2)=C1,3264-82-2,916480-65-4,,,,1907-33-1,,,,,,,5614-37-9,,,,,50
2602,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.COC1=CC=CC(CO[Si](C)(C)C(C)(C)C)=C1>>COC1=CC=CC(CB2OC(C)(C)C(C)(C)O2)=C1,3264-82-2,916480-65-4,,,,1907-33-1,,,,,,,5614-37-9,,,,,50
2603,C=CCCC1=CC=CC=C1.CC(C)C(Br)B1OC(C)(C)C(C)(C)O1>>CC(C)C(CCCCC1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,312696-09-6,2245104-75-8,,,,497-19-8,2031-62-1,,,,,,109-99-9,127-19-5,,,,50
2606,[BH]1234[BH]567[BH]118[BH]229[BH]33%10[BH]454[BH]656[BH]711[BH]822[CH]933[BH]%1045[CH]6123.CC#CC1=CC=CC=C1>>CC1=C(C2=CC=CC=C2)[C]2345[BH]678[BH]9%10%11[BH]%12%13%14[BH]696[BH]%129%12[BH]%13%13%15[BH]%10%14%10[BH]27%11[BH]3%13%10[C]49%15(C(C)=C1C1=CC=CC=C1)[BH]586%12,14264-16-5,,,,,109-72-8,7553-56-2,,,,,,108-88-3,,,,,50
2607,CC1(C)OB(OC1(C)C)C1=CC=C(Br)C=C1.CCCCCCC(Br)B1OC(C)(C)C(C)(C)O1>>CCCCCCC(B1OC(C)(C)C(C)(C)O1)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,1295-35-8,17217-57-1,,,,7440-66-6,,,,,,,109-99-9,7226-23-5,,,,50
2608,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.[O-][S](=O)(=O)C(F)(F)F.C[N+](C)(C)C1(CC1)C1=CC=CC=C1>>CC1(C)OB(OC1(C)C)C1(CC1)C1=CC=CC=C1,1295-35-8,181422-72-0,,,,865-48-5,,,,,,,108-88-3,110-80-5,,,,50
2609,O1C=NC2=CC=CC=C12.CC1(C)COB(OC1)C1=CC2=C(C=C1)C=CC(=C2)C(=O)OC1=CC=CC=C1>>CC1(C)COB(OC1)C1=CC2=C(C=C1)C=CC(=C2)C1=NC2=CC=CC=C2O1,1295-35-8,23743-26-2,,,,7778-53-2,,,,,,,123-91-1,,,,,50
2610,FC1=CC=C(C=C1)C1=CC=C(C=C1)C(F)(F)F.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1(C)COB(OC1)C1=CC=C(C=C1)C1=CC=C(C=C1)C(F)(F)F,1295-35-8,2622-14-2,,,,139-02-6,,,,,,,109-99-9,,,,,50
2611,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.C[C@@H](OC(=O)C1=CC=C(F)C=C1)\C=C\C1=CC=CC=C1>>C[C@H](\C=C\C1=CC=CC=C1)B1OC(C)(C)C(C)(C)O1,1295-35-8,221462-97-1,,,,7778-53-2,,,,,,,108-88-3,,,,,50
2612,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(C)(C)C1=CC=C(C=C1)C(=O)N1C(=O)CCCC1=O>>CC(C)(C)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,998-40-3,1295-35-8,,,,554-13-2,,,,,,,123-91-1,,,,,50
2613,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.FC(=O)C1=CC=C(OCC2=CC=CC=C2)C=C1>>CC1(C)OB(OC1(C)C)C1=CC=C(OCC2=CC=CC=C2)C=C1,603-35-0,1295-35-8,,,,7647-14-5,7789-23-3,,,,,,108-88-3,111-65-9,,,,50
2614,CC(=O)OC\C=C\CCCC=C.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>CC1(C)OB(C\C=C\CCCC=C)OC1(C)C,1295-35-8,2622-14-2,,,,,,,,,,,109-99-9,,,,,50
2615,FC(F)(F)C1=CC(C=C)=CC=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>C[C@@H](B1OC(C)(C)C(C)(C)O1)C1=CC(=CC=C1)C(F)(F)F,1295-35-8,2185014-88-2,,,,67-56-1,373-68-2,,,,,,108-88-3,,,,,50
2616,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC(CB1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,1295-35-8,940934-47-4,,,,7719-09-7,16853-85-3,128-08-5,603-35-0,67-56-1,96-47-9,121-44-8,67-56-1,109-99-9,75-09-2,96-47-9,108-88-3,50
2617,COC1=C(OC)C=C(C=C)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1>>COC1=C(OC)C=C(C=C1)[C@@H](C)B1OC(C)(C)C(C)(C)O1,1295-35-8,2185014-88-2,,,,67-56-1,373-68-2,,,,,,108-88-3,,,,,50
2619,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.COC1=CC(=CC(OC)=C1OC)C(F)=O>>COC1=CC(=CC(OC)=C1OC)B1OC(C)(C)C(C)(C)O1,603-35-0,1295-35-8,,,,7647-14-5,7789-23-3,,,,,,108-88-3,111-65-9,,,,50
2620,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.COCC1=C(C=CC=C1)C1=CC=CC=C1>>CC1(C)OB(CC2=C(C=CC=C2)C2=CC=CC=C2)OC1(C)C,1295-35-8,2622-14-2,,,,13400-13-0,,,,,,,108-88-3,,,,,50
2621,CN(C)C(=O)OC1=C(C)C=CC=C1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1=C(C=CC=C1)B1OCC(C)(C)CO1,19999-87-2,,,,,7778-53-2,12125-02-9,,,,,,108-88-3,110-71-4,7732-18-5,,,50
2622,CC1(C)OBOC1(C)C.CC(C)(C)C1=CC=C(C=C1)N(C1=CC=C(C=C1)C(C)(C)C)C1=CC=C2C3=CC=C(Br)C=C3C(C)(C)C2=C1>>CC(C)(C)C1=CC=C(C=C1)N(C1=CC=C(C=C1)C(C)(C)C)C1=CC=C2C3=CC=C(C=C3C(C)(C)C2=C1)B1OC(C)(C)C(C)(C)O1,15629-92-2,,,,,121-44-8,,,,,,,108-88-3,,,,,50
2623,C#CCCCCOC1=C(CN(CCCCC#C)CC2=CC=CC=C2)C=CC=C1.COB1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(=C)CCCCOC1=C(CN(CCCCC(=C)B2OC(C)(C)C(C)(C)O2)CC2=CC=CC=C2)C=CC=C1,14647-23-5,,,,,1191-15-7,,,,,,,109-99-9,,,,,50
2624,C#CCCC1=CC=CC=C1.COB1OC(C)(C)C(C)(C)O1>>CC1(C)OB(OC1(C)C)C(=C)CCC1=CC=CC=C1,15629-92-2,,,,,1191-15-7,7732-18-5,,,,,,109-99-9,,,,,50
2625,CC1(C)OBOC1(C)C.COC1=C(Br)C=CC=C1Br>>COC1=C(C=CC=C1B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,15629-92-2,,,,,121-44-8,,,,,,,108-88-3,,,,,50
2626,CC1(C)OBOC1(C)C.COC1=C(Br)C=CC=C1Br>>COC1=C(C=CC=C1B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,15629-92-2,,,,,121-44-8,,,,,,,108-88-3,,,,,37
2628,OC(=O)C1=CC=C(C=C1)C1=CC=CC=C1.CC1(C)COB(OC1)B1OCC(C)(C)CO1>>CC1(C)COB(OC1)C1=CC=C(C=C1)C1=CC=CC=C1,2248551-72-4,,,,,20734-58-1,164298-23-1,,,,,,109-99-9,,,,,50
2630,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.C[C@@H](Cl)C1=CC=CC=C1>>C[C@H](B1OC(C)(C)C(C)(C)O1)C1=CC=CC=C1,29046-78-4,357209-32-6,,,,60-12-8,865-47-4,,,,,,110-71-4,5614-37-9,,,,49
2632,CCC(Cl)B1OC(C)(C)C(C)(C)O1.NC1=CC=CC(=C1)C(=C)C(F)(F)F>>CCC(CC(=C(F)F)C1=CC(N)=CC=C1)B1OC(C)(C)C(C)(C)O1,28923-39-9,36697-72-0,,,,7440-66-6,7447-41-8,,,,,,872-50-4,,,,,49
2633,CC1(C)OB(OC1(C)C)C1=CC=C(Br)C=C1.CCCCCCNC(=O)C1=CC=C(OC)C=C1>>CCCCCC(NC(=O)C1=CC=C(OC)C=C1)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,36697-72-0,1265578-31-1,2222402-19-7,,,7778-53-2,,,,,,,141-78-6,,,,,49
2634,CC1(C)OB(OC1(C)C)C1=CC=C(Br)C=C1.CCCCCCNC(=O)C1=CC=C(OC)C=C1>>CCCCCC(NC(=O)C1=CC=C(OC)C=C1)C1=CC=C(C=C1)B1OC(C)(C)C(C)(C)O1,29046-78-4,2378751-17-6,2378769-76-5,,,7778-53-2,141-78-6,,,,,,141-78-6,,,,,49
2637,CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1.CC(C)(C)[Si](C)(C)OC1=CC=C(C=C1)C1=CC=CC=N1>>CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C1=CC=CC=N1,3264-82-2,916480-65-4,,,,1907-33-1,,,,,,,5614-37-9,,,,,49
